,Tweets,Sentiment,Good_Bad
0,"RT @tundefashola: There is a lot of work ahead of us in spite of what we have done before. I offer myself, ready and willing, to do my part…","{'neg': 0.11, 'neu': 0.809, 'pos': 0.081, 'compound': -0.2263}",-0.2263
1,"RT @TheAtlantic: In spite of all the scandals and unfavorable polls, Trump might still win the 2020 election, writes @Yascha_Mounk: https:/…","{'neg': 0.232, 'neu': 0.634, 'pos': 0.134, 'compound': -0.4215}",-0.4215
2,@ashie_baby_ did u do this out of spite for my reply tell the truth,"{'neg': 0.204, 'neu': 0.659, 'pos': 0.138, 'compound': -0.2732}",-0.2732
3,"RT @ScottBarrettDFB: Why I've been desperately trying to add Curtis Samuel in every dynasty league

- See Below

- He just started playing…","{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.3818}",-0.3818
4,"RT @RosemaryMcL: @juliaioffe @smotus And to see the painfully dignified response of Denmark’s PM who, in spite of the arrogance &amp; absurdity…","{'neg': 0.325, 'neu': 0.573, 'pos': 0.102, 'compound': -0.7906}",-0.7906
