,Tweets,Sentiment,Good_Bad
0,"@officielsalome You have to bring down your standard and ego a little bit. Maringo na kujikuza Sana si poa hivyo, n… https://t.co/JfaChIKUPJ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
1,@DavidAFrench What “wrong legal standard?” The NRA and many R/cons have long believed that the 2A is for whites only.,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.128}",0.128
2,@ilyanamazli @naakhalidd hahaha tu hrga standard lah awaw ok tp boleh nego kene bodek dlu,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7003}",0.7003
3,RT @MITSloan: All of us who benefit from the technology and standards around us should be thankful to these three pioneers. https://t.co/Ur…,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.7717}",0.7717
